time,p,p_dot,theta,theta_dot,u
2.4400000000000017,1.7314942896402294,0.0602856738061462,-0.014949150221974256,0.020381648558230662,-0.13946049792713466
2.4600000000000017,1.732680820982483,0.05836351477983584,-0.014546444545208191,0.019897470916770372,-0.13519544130677943
2.4800000000000018,1.7338295273015856,0.05650326548373613,-0.014153339951261971,0.019421336421981086,-0.1310595335257147
2.5000000000000018,1.7349416265737077,0.05470290249751519,-0.013769674828448718,0.018953323378860916,-0.12704892036236057
2.520000000000002,1.7360182969822067,0.052960469946216115,-0.013395286177565845,0.01849349226350351,-0.12315986029181393
2.540000000000002,1.737060678245255,0.051274077175758444,-0.013030009955617905,0.01804188700133228,-0.1193887212751401
2.560000000000002,1.7380698728978166,0.04964189651194782,-0.012673681394719728,0.017598536171362644,-0.11573197763766711
2.580000000000002,1.739046947529609,0.048062161099820935,-0.012326135297619693,0.01716345414042155,-0.11218620703386369
2.600000000000002,1.739992933980628,0.04653316282028117,-0.011987206311206394,0.01673664213105338,-0.10874808749653175
2.620000000000002,1.740908830495749,0.04505325028110148,-0.011656729179289324,0.016318089226651976,-0.10541439456797276
2.640000000000002,1.7417956028398678,0.043620826879489344,-0.011334538975875203,0.01590777331717734,-0.10218199851094592
2.660000000000002,1.7426541853749828,0.04223434893352062,-0.011020471320096136,0.01550566198864428,-0.09904786159721551
2.680000000000002,1.7434854821005696,0.04089232387985718,-0.01071436257388369,0.015111713359406864,-0.09600903547158912
2.700000000000002,1.7442903676585497,0.03959330853526653,-0.010416050023424085,0.014725876866107625,-0.09306265858935985
2.720000000000002,1.7450696883041061,0.03833590741956094,-0.010125372045373756,0.014348094002012908,-0.09020595372516398
2.740000000000002,1.74582426284355,0.03711877113766818,-0.009842168258761576,0.01397829901031594,-0.08743622555128257
2.760000000000002,1.7465548835403994,0.03594059481863735,-0.0095662796634537,0.013616419534856093,-0.08475085828348482
2.780000000000002,1.7472623169907868,0.03480011660947018,-0.009297548766009313,0.013262377230576392,-0.08214731339256992
2.800000000000002,1.747947304969274,0.033696116221751594,-0.009035819693710338,0.01291608833592149,-0.0796231273797949
2.820000000000002,1.7486105652461081,0.03262741352913368,-0.00878093829750525,0.01257746420926413,-0.07717590961444541
2.840000000000002,1.7492527923769186,0.03159286721380342,-0.008532752244566478,0.012246411831340008,-0.07480334023185722
2.860000000000002,1.7498746584658158,0.030591373460137843,-0.008291111101122323,0.01192283427556818,-0.07250316809020847
2.880000000000002,1.7504768139028195,0.029621864693821127,-0.008055866406187745,0.011606631148036351,-0.07027320878450438
2.900000000000002,1.7510598880765065,0.028683308364764813,-0.00782687173678374,0.01129769899883792,-0.06811134271617672
2.920000000000002,1.751624490062742,0.02777470577223715,-0.007603982765202163,0.010995931706359546,-0.06601551321677987
2.940000000000002,1.7521712092903192,0.0268950909306694,-0.007387057308841704,0.01070122083603445,-0.06398372472431413
2.960000000000002,1.7527006161843082,0.026043529474666014,-0.007175955373111272,0.010413455974997411,-0.06201404101073363
2.980000000000002,1.7532132627878843,0.025219117601802454,-0.006970539187869023,0.01013252504400208,-0.06010458345925124
3.000000000000002,1.7537096833633765,0.024420981051848728,-0.0067706732378388,0.009858314587889772,-0.05825352939007959
3.0200000000000022,1.7541903949732518,0.023648274121108908,-0.006576224287420671,0.009590710045831119,-0.05645911043328646
3.0400000000000023,1.7546558980417264,0.022900178710616902,-0.006387061400288435,0.009329596002497444,-0.05471961094749124
